t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
160,gsm8k_40,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677710-AqyIIEYVC2qamszZEI9H,0,wrong_answer,1,139,991,1130,5875,0.0025191999999999997,usage_estimate,,0.0025191999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0160_gsm8k_40_solver.json,,1773677727
161,gsm8k_29,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677728-aAr8EVbIhp4mlkEb3E9n,1,ok,1,158,539,697,4899,0.0013949,usage_estimate,,0.0013949,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0161_gsm8k_29_solver.json,,1773677742
162,gsm8k_536,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677742-IqXGSW4mfUCZePjpurKl,1,ok,1,126,264,390,2390,0.0006977999999999999,usage_estimate,,0.0006977999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0162_gsm8k_536_solver.json,,1773677757
163,gsm8k_193,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677758-es4lIvRomYXO4GJTUQuX,1,ok,1,213,623,836,3806,0.0016213999999999998,usage_estimate,,0.0016213999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0163_gsm8k_193_solver.json,,1773677772
164,humaneval_HumanEval/133,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677772-LMyiMJ9i8cbl1gMajqMT,1,ok,1,237,894,1131,5973,0.0023061,usage_estimate,,0.0023061,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0164_humaneval_HumanEval_133_solver.json,,1773677789
165,gsm8k_1018,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677789-yhuxbglXZ20RDOE6Ekdt,1,ok,1,139,145,284,2421,0.00040419999999999996,usage_estimate,,0.00040419999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0165_gsm8k_1018_solver.json,,1773677804
166,gsm8k_911,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677805-U3VGIaUymoDRoWdxy1Zq,1,ok,1,151,427,578,4129,0.0011128000000000002,usage_estimate,,0.0011128000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0166_gsm8k_911_solver.json,,1773677818
167,gsm8k_580,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677819-CT3UVu1PWCC4iNL21yzQ,1,ok,1,147,948,1095,5569,0.0024140999999999998,usage_estimate,,0.0024140999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0167_gsm8k_580_solver.json,,1773677833
168,gsm8k_866,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677834-dKNMTM9XBbPzByUEZdzp,1,ok,1,140,942,1082,5133,0.002397,usage_estimate,,0.002397,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0168_gsm8k_866_solver.json,,1773677849
169,gsm8k_1127,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677850-K9J3ZgS0rjQK2eko6wCi,1,ok,1,177,459,636,4032,0.0012006,usage_estimate,,0.0012006,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0169_gsm8k_1127_solver.json,,1773677862
170,humaneval_HumanEval/86,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677866-vs2qgsRWHcbA1vfEY3Ns,1,ok,1,211,1062,1273,10396,0.0027183000000000003,usage_estimate,,0.0027183000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0170_humaneval_HumanEval_86_solver.json,,1773677885
171,gsm8k_1034,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677886-VgPa3MS6JzxIYFrb4J6W,1,ok,1,128,372,500,3110,0.0009683999999999999,usage_estimate,,0.0009683999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0171_gsm8k_1034_solver.json,,1773677902
172,humaneval_HumanEval/159,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677902-uvh4aGoHx1m44EgRuBHf,1,ok,1,383,1181,1564,5886,0.0030673999999999996,usage_estimate,,0.0030673999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0172_humaneval_HumanEval_159_solver.json,,1773677920
173,gsm8k_614,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677921-G9Ob3RD9Htthbs5v5qZh,1,ok,1,135,554,689,4371,0.0014255,usage_estimate,,0.0014255,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0173_gsm8k_614_solver.json,,1773677936
174,humaneval_HumanEval/31,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677936-uRuwVO5Lu69mYDMOqu4P,1,ok,1,192,535,727,3765,0.0013951,usage_estimate,,0.0013951,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0174_humaneval_HumanEval_31_solver.json,,1773677950
175,gsm8k_314,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677951-nnQpviET9gClYQZUV9PB,1,ok,1,145,861,1006,5472,0.002196,usage_estimate,,0.002196,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0175_gsm8k_314_solver.json,,1773677966
176,humaneval_HumanEval/55,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677967-bHezQoAKQQKQyN59a1nZ,1,ok,1,127,938,1065,5000,0.0023831,usage_estimate,,0.0023831,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0176_humaneval_HumanEval_55_solver.json,,1773677981
177,gsm8k_357,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677982-7jfdurwFt03zqWwhlXpX,1,ok,1,175,562,737,4605,0.0014575,usage_estimate,,0.0014575,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0177_gsm8k_357_solver.json,,1773677998
178,gsm8k_48,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773677999-ZVZq488qtuG8FbVPbS80,1,ok,1,127,245,372,2706,0.0006506,usage_estimate,,0.0006506,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0178_gsm8k_48_solver.json,,1773678012
179,humaneval_HumanEval/102,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678012-ue8iG4JLkk2cpozMbVXu,1,ok,1,176,1175,1351,8651,0.0029903,usage_estimate,,0.0029903,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0179_humaneval_HumanEval_102_solver.json,,1773678030
180,humaneval_HumanEval/150,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678031-ijvMXTS5OMtZ4bQ9Ltei,1,ok,1,171,437,608,3399,0.0011438,usage_estimate,,0.0011438,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0180_humaneval_HumanEval_150_solver.json,,1773678044
181,gsm8k_830,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678045-GP3ESuLOSXbIRepT0U3T,1,ok,1,155,751,906,5133,0.0019240000000000001,usage_estimate,,0.0019240000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0181_gsm8k_830_solver.json,,1773678062
182,gsm8k_247,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678063-YK1R3ZLJ2ebZ6tMIzstZ,1,ok,1,167,276,443,2511,0.0007400999999999999,usage_estimate,,0.0007400999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0182_gsm8k_247_solver.json,,1773678076
183,gsm8k_873,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678078-4wGrveNxo3vZHPrgKQNz,0,wrong_answer,1,137,366,503,4250,0.0009561,usage_estimate,,0.0009561,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0183_gsm8k_873_solver.json,,1773678092
184,gsm8k_167,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678092-8yq3i4GWI86saCdFEhfm,1,ok,1,120,882,1002,6194,0.002241,usage_estimate,,0.002241,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0184_gsm8k_167_solver.json,,1773678108
185,gsm8k_286,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678109-kaKaePRWZThVWXZR2an4,1,ok,1,122,261,383,2397,0.0006891,usage_estimate,,0.0006891,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0185_gsm8k_286_solver.json,,1773678122
186,gsm8k_232,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678122-UEO4eRdRfA7MiwGFt4lT,1,ok,1,131,235,366,2637,0.0006268000000000001,usage_estimate,,0.0006268000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0186_gsm8k_232_solver.json,,1773678135
187,humaneval_HumanEval/3,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678136-tjIjyDZY23cLWoXEqzT3,1,ok,1,196,311,507,2978,0.0008363000000000001,usage_estimate,,0.0008363000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0187_humaneval_HumanEval_3_solver.json,,1773678149
188,humaneval_HumanEval/40,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678149-dStrepdzpp0bdrOPLPsj,1,ok,1,259,862,1121,8088,0.0022327000000000002,usage_estimate,,0.0022327000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0188_humaneval_HumanEval_40_solver.json,,1773678168
189,gsm8k_89,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678168-W5QKcAn8Z67RZuKc7KtX,1,ok,1,141,432,573,3584,0.0011223000000000001,usage_estimate,,0.0011223000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0189_gsm8k_89_solver.json,,1773678183
190,gsm8k_551,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678184-tTuUPmTSzh3L4dxWQeot,1,ok,1,151,414,565,3732,0.0010803,usage_estimate,,0.0010803,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0190_gsm8k_551_solver.json,,1773678200
191,gsm8k_881,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678201-XPwU4upgSiLUgGRYaUS7,1,ok,1,119,484,603,4156,0.0012457,usage_estimate,,0.0012457,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0191_gsm8k_881_solver.json,,1773678214
192,gsm8k_727,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678214-KzL0CGqKV9wZ3wlFHxp1,1,ok,1,171,573,744,3736,0.0014838000000000002,usage_estimate,,0.0014838000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0192_gsm8k_727_solver.json,,1773678227
193,gsm8k_768,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678228-7h7RnU2rUi5ZyW7ZbxSt,0,wrong_answer,1,132,517,649,4051,0.0013321000000000001,usage_estimate,,0.0013321000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0193_gsm8k_768_solver.json,,1773678241
194,gsm8k_553,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678241-Jy4d0JxB8DsYV4SZ5Q5l,1,ok,1,164,305,469,2491,0.0008116999999999999,usage_estimate,,0.0008116999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0194_gsm8k_553_solver.json,,1773678254
195,gsm8k_416,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678255-Pmnd9qNIYCMi6UVEicY0,1,ok,1,138,910,1048,6203,0.0023164,usage_estimate,,0.0023164,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0195_gsm8k_416_solver.json,,1773678271
196,humaneval_HumanEval/52,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678272-c8uBIUiZSgDHe4GY02od,1,ok,1,160,727,887,4994,0.0018655000000000002,usage_estimate,,0.0018655000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0196_humaneval_HumanEval_52_solver.json,,1773678288
197,gsm8k_527,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678289-dIyda3fwJmptSJUaIPOT,1,ok,1,120,769,889,6215,0.0019585,usage_estimate,,0.0019585,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0197_gsm8k_527_solver.json,,1773678304
198,gsm8k_965,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678304-a3BYgVGL6Y7Z7Pe8wfSu,1,ok,1,225,774,999,5202,0.0020025,usage_estimate,,0.0020025,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0198_gsm8k_965_solver.json,,1773678317
199,humaneval_HumanEval/163,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678318-GoTpIqFqTFTejOSFnNgw,1,ok,1,186,1080,1266,7036,0.0027558,usage_estimate,,0.0027558,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0199_humaneval_HumanEval_163_solver.json,,1773678334
200,humaneval_HumanEval/135,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678335-zA80LlKg3vBzATcTRjaF,1,ok,1,175,881,1056,5505,0.002255,usage_estimate,,0.002255,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0200_humaneval_HumanEval_135_solver.json,,1773678350
201,gsm8k_836,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678351-7ITZIQ3g7i7Uq6wq0gxu,1,ok,1,153,403,556,2895,0.0010534,usage_estimate,,0.0010534,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0201_gsm8k_836_solver.json,,1773678362
202,gsm8k_21,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678363-q5lFU58HTdu6VOYWblG3,1,ok,1,137,571,708,4814,0.0014686,usage_estimate,,0.0014686,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0202_gsm8k_21_solver.json,,1773678376
203,humaneval_HumanEval/113,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678377-vRO96K6vE1V8AC4CAJ6M,1,ok,1,263,1089,1352,5191,0.0028013999999999995,usage_estimate,,0.0028013999999999995,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0203_humaneval_HumanEval_113_solver.json,,1773678392
204,humaneval_HumanEval/139,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678392-lXvAWat9pFel7ixoRKOt,1,ok,1,173,825,998,15067,0.0021144000000000002,usage_estimate,,0.0021144000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0204_humaneval_HumanEval_139_solver.json,,1773678417
205,gsm8k_432,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678418-F5nzGy1XqAeT0HhIV0p1,1,ok,1,180,371,551,2877,0.0009815,usage_estimate,,0.0009815,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0205_gsm8k_432_solver.json,,1773678431
206,humaneval_HumanEval/44,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678431-aTxjNsXK6SmUuVgtV1YJ,1,ok,1,180,966,1146,5351,0.002469,usage_estimate,,0.002469,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0206_humaneval_HumanEval_44_solver.json,,1773678447
207,gsm8k_957,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678448-DIyhVkOMF8ael6bCsSOh,1,ok,1,135,338,473,3834,0.0008854999999999999,usage_estimate,,0.0008854999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0207_gsm8k_957_solver.json,,1773678464
208,humaneval_HumanEval/16,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678465-qcPnEhf862e4cSpyZm3A,1,ok,1,142,650,792,6471,0.0016676,usage_estimate,,0.0016676,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0208_humaneval_HumanEval_16_solver.json,,1773678482
209,gsm8k_62,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678483-uGVPlbCiWafWfZjSvHSZ,1,ok,1,159,928,1087,6127,0.0023677,usage_estimate,,0.0023677,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0209_gsm8k_62_solver.json,,1773678498
210,gsm8k_361,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678500-kTTde4ODIMWcS71xnudk,1,ok,1,186,668,854,6971,0.0017258,usage_estimate,,0.0017258,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0210_gsm8k_361_solver.json,,1773678516
211,gsm8k_239,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678516-HGsLRVF4KHS196c6wdSi,1,ok,1,179,608,787,5056,0.0015737000000000001,usage_estimate,,0.0015737000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0211_gsm8k_239_solver.json,,1773678533
212,gsm8k_226,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678533-f3yAQqaLiAgPkbQbnQpU,1,ok,1,160,725,885,6893,0.0018605,usage_estimate,,0.0018605,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0212_gsm8k_226_solver.json,,1773678549
213,gsm8k_276,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678549-iH7k0Fg9E1bHxKGqXwyH,1,ok,1,159,596,755,2951,0.0015377,usage_estimate,,0.0015377,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0213_gsm8k_276_solver.json,,1773678563
214,humaneval_HumanEval/1,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678563-UfCBzA8FephDg6TmnKTz,1,ok,1,194,1066,1260,7338,0.0027232000000000003,usage_estimate,,0.0027232000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0214_humaneval_HumanEval_1_solver.json,,1773678580
215,gsm8k_647,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678580-7TAwGQWQmc1P7n0xUpk6,1,ok,1,149,442,591,3669,0.0011497,usage_estimate,,0.0011497,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0215_gsm8k_647_solver.json,,1773678593
216,humaneval_HumanEval/30,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678594-cCuo1MuaaR48TdVT6VXt,1,ok,1,196,677,873,3817,0.0017513,usage_estimate,,0.0017513,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0216_humaneval_HumanEval_30_solver.json,,1773678608
217,gsm8k_1091,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678608-KHRLP6b8OP4GOyAHSSEt,1,ok,1,133,254,387,2985,0.0006749,usage_estimate,,0.0006749,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0217_gsm8k_1091_solver.json,,1773678621
218,humaneval_HumanEval/45,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678621-jd9MYzvOAQJv3rdeuCBS,1,ok,1,119,145,264,2748,0.0003982,usage_estimate,,0.0003982,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0218_humaneval_HumanEval_45_solver.json,,1773678634
219,gsm8k_230,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678634-tg1evt8eRocKC0wIcfiC,1,ok,1,152,672,824,5093,0.0017255999999999999,usage_estimate,,0.0017255999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0219_gsm8k_230_solver.json,,1773678648
220,humaneval_HumanEval/84,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678648-E7BC3iJgySwAF2OKa2a4,1,ok,1,226,1174,1400,5587,0.0030027999999999995,usage_estimate,,0.0030027999999999995,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0220_humaneval_HumanEval_84_solver.json,,1773678664
221,gsm8k_1241,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678664-nmfzxWSKvfMlpivuAyf6,1,ok,1,127,639,766,3997,0.0016355999999999999,usage_estimate,,0.0016355999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0221_gsm8k_1241_solver.json,,1773678679
222,gsm8k_1022,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678679-Q39Kp6C0s3elhICANa66,1,ok,1,147,1214,1361,7395,0.0030791,usage_estimate,,0.0030791,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0222_gsm8k_1022_solver.json,,1773678696
223,humaneval_HumanEval/97,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678697-ql7VESplBanY6Or5ZKyN,1,ok,1,191,843,1034,6889,0.0021648,usage_estimate,,0.0021648,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0223_humaneval_HumanEval_97_solver.json,,1773678716
224,humaneval_HumanEval/129,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678717-MAUAST1Rj7cO7DKMbKOW,0,wrong_answer,1,493,1623,2116,10323,0.004205400000000001,usage_estimate,,0.004205400000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0224_humaneval_HumanEval_129_solver.json,,1773678735
225,gsm8k_480,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678736-egeXCVpK0juyjyY7pRBM,1,ok,1,140,417,557,3538,0.0010845,usage_estimate,,0.0010845,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0225_gsm8k_480_solver.json,,1773678749
226,humaneval_HumanEval/80,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678749-0PO6kPFefWGBT2Aqkjq3,1,ok,1,197,934,1131,6242,0.0023941,usage_estimate,,0.0023941,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0226_humaneval_HumanEval_80_solver.json,,1773678768
227,gsm8k_525,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678769-8n0XKWBTUoTCULpdMVGH,1,ok,1,167,491,658,4147,0.0012776,usage_estimate,,0.0012776,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0227_gsm8k_525_solver.json,,1773678783
228,gsm8k_293,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678784-kbe2MYX78PEa114FpL7E,0,wrong_answer,1,172,1138,1310,7327,0.0028966,usage_estimate,,0.0028966,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0228_gsm8k_293_solver.json,,1773678800
229,gsm8k_633,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678801-QvvAz8mmC1Y10mmn3Qfs,1,ok,1,131,211,342,2790,0.0005668,usage_estimate,,0.0005668,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0229_gsm8k_633_solver.json,,1773678812
230,gsm8k_775,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678814-H4yGprn9tF05J3Pk6uBO,1,ok,1,154,429,583,3878,0.0011187,usage_estimate,,0.0011187,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0230_gsm8k_775_solver.json,,1773678826
231,gsm8k_446,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678826-1FRhJ1De4BXbCA7IWoCA,1,ok,1,154,607,761,3884,0.0015637,usage_estimate,,0.0015637,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0231_gsm8k_446_solver.json,,1773678839
232,humaneval_HumanEval/151,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678840-QvgMCsSLPbZSv09KW1Xj,1,ok,1,225,994,1219,7101,0.0025525,usage_estimate,,0.0025525,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0232_humaneval_HumanEval_151_solver.json,,1773678857
233,humaneval_HumanEval/130,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678857-bwYTWhT4lKsq5VEyIOAE,1,ok,1,323,2138,2461,9003,0.0054419,usage_estimate,,0.0054419,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0233_humaneval_HumanEval_130_solver.json,,1773678878
234,gsm8k_169,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678878-OKwGs2UqCt20z4a10kyC,1,ok,1,122,396,518,3078,0.0010266,usage_estimate,,0.0010266,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0234_gsm8k_169_solver.json,,1773678891
235,gsm8k_462,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678891-qfuVjWZigAKu51Fh6X0p,1,ok,1,115,203,318,3132,0.0005420000000000001,usage_estimate,,0.0005420000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0235_gsm8k_462_solver.json,,1773678904
236,humaneval_HumanEval/141,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678905-LqdctJ68gk5xrgB9PL8J,1,ok,1,306,1314,1620,6390,0.0033768,usage_estimate,,0.0033768,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0236_humaneval_HumanEval_141_solver.json,,1773678921
237,humaneval_HumanEval/65,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678921-FCeXNlh3uogFRUpJdLrI,1,ok,1,165,852,1017,7370,0.0021795,usage_estimate,,0.0021795,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0237_humaneval_HumanEval_65_solver.json,,1773678938
238,gsm8k_1069,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678940-J9SlY5heDDgqlbegeqre,1,ok,1,193,376,569,4838,0.0009979,usage_estimate,,0.0009979,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0238_gsm8k_1069_solver.json,,1773678953
239,gsm8k_1284,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678953-iiqvmRtBGCKXLLl43rA2,1,ok,1,187,711,898,4024,0.0018336,usage_estimate,,0.0018336,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0239_gsm8k_1284_solver.json,,1773678967
