t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
57,gsm8k_681,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773654137-06QS89klTblHIhC2q6ou,1,ok,1,143,1523,1666,50051,0.0033388,usage_estimate,,0.0033388,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0057_gsm8k_681_solver.json,,1773654195
58,gsm8k_816,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773654195-30clE13rmxPwFngS618G,1,ok,1,133,86,219,1964,1.8043e-05,usage_estimate,,1.8043e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0058_gsm8k_816_solver.json,,1773654206
59,gsm8k_1046,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773654206-XlFHIkP1o8flRZt2Gv1y,0,wrong_answer,1,134,227,361,3391,3.2214e-05,usage_estimate,,3.2214e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0059_gsm8k_1046_solver.json,,1773654215
60,gsm8k_300,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654216-8A1b6XHrCsh3LUZNAwWW,1,ok,1,192,238,430,3236,0.001382,usage_estimate,,0.001382,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0060_gsm8k_300_solver.json,,1773654228
61,humaneval_HumanEval/147,humaneval,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654229-3rOBtST2ucSt7V3FInU5,1,ok,1,303,1529,1832,9532,0.007948,usage_estimate,,0.007948,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0061_humaneval_HumanEval_147_solver.json,,1773654247
62,humaneval_HumanEval/6,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773654247-r9pdT152NQMPVZtWSuac,1,ok,1,192,1002,1194,6308,0.0025626000000000004,usage_estimate,,0.0025626000000000004,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0062_humaneval_HumanEval_6_solver.json,,1773654263
63,gsm8k_221,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654264-IbfAT2Wh2wE7J57saOmr,1,ok,1,150,282,432,3678,0.0007500000000000001,usage_estimate,,0.0007500000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0063_gsm8k_221_solver.json,,1773654280
64,gsm8k_382,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773654280-wTvaSLDBziiK3MNO8OgA,1,ok,1,138,912,1050,25469,0.0020229,usage_estimate,,0.0020229,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0064_gsm8k_382_solver.json,,1773654315
65,gsm8k_1066,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654315-6nuPEUoVZFhFHANH4D3g,1,ok,1,176,334,510,3461,0.001846,usage_estimate,,0.001846,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0065_gsm8k_1066_solver.json,,1773654328
66,gsm8k_1159,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654329-SINdNdb1yaLifMFgVstW,1,ok,1,155,777,932,6280,0.001989,usage_estimate,,0.001989,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0066_gsm8k_1159_solver.json,,1773654345
67,gsm8k_677,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773654346-Tyy1zpGuYEXUQhJm99IC,1,ok,1,205,642,847,21629,0.00147255,usage_estimate,,0.00147255,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0067_gsm8k_677_solver.json,,1773654376
68,gsm8k_1043,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654377-PrKqAWqE3UFROYugBslx,1,ok,1,142,203,345,2893,0.0005501,usage_estimate,,0.0005501,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0068_gsm8k_1043_solver.json,,1773654388
69,gsm8k_807,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654388-Aux0gjgG8R6GUnVHaRFr,1,ok,1,206,438,644,4547,0.002396,usage_estimate,,0.002396,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0069_gsm8k_807_solver.json,,1773654401
70,humaneval_HumanEval/63,humaneval,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654403-elfWlLpdqxiuBqv6Wxk9,1,ok,1,283,864,1147,7139,0.004603,usage_estimate,,0.004603,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0070_humaneval_HumanEval_63_solver.json,,1773654419
71,humaneval_HumanEval/34,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773654419-ZSYtPTDKn0yfh2hwPG6a,1,ok,1,149,634,783,4719,0.0016297,usage_estimate,,0.0016297,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0071_humaneval_HumanEval_34_solver.json,,1773654433
72,gsm8k_772,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654434-wilB7ab9lRdwBer0IOkz,1,ok,1,167,626,793,5135,0.0016151,usage_estimate,,0.0016151,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0072_gsm8k_772_solver.json,,1773654447
73,gsm8k_106,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654448-nUpX4eXUHfcS3Ms4dee5,1,ok,1,135,682,817,4763,0.0017454999999999999,usage_estimate,,0.0017454999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0073_gsm8k_106_solver.json,,1773654461
74,gsm8k_1150,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654462-VB0JKC7zyTm8VS8fpKYe,1,ok,1,168,159,327,3222,0.0009629999999999999,usage_estimate,,0.0009629999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0074_gsm8k_1150_solver.json,,1773654474
75,gsm8k_939,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654475-05lbqr2UX4EGk72I3Nd6,1,ok,1,215,287,502,4185,0.0016499999999999998,usage_estimate,,0.0016499999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0075_gsm8k_939_solver.json,,1773654488
76,gsm8k_1137,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654488-MJfkmb94v7xOcG1147H5,1,ok,1,178,786,964,4758,0.0020184,usage_estimate,,0.0020184,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0076_gsm8k_1137_solver.json,,1773654501
77,gsm8k_1281,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654502-epQJi2NNwRP2rpBHk87v,1,ok,1,132,447,579,4679,0.0011571,usage_estimate,,0.0011571,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0077_gsm8k_1281_solver.json,,1773654514
78,gsm8k_443,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654515-4utqPAZgPnDqKSIpYwGf,1,ok,1,219,681,900,5624,0.003624,usage_estimate,,0.003624,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0078_gsm8k_443_solver.json,,1773654530
79,gsm8k_258,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773654530-3LNXtnK00KNErpKYUjAw,1,ok,1,145,1347,1492,14917,0.0029613000000000005,usage_estimate,,0.0029613000000000005,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0079_gsm8k_258_solver.json,,1773654556
80,gsm8k_590,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773654556-L9ZE6Ga69Fv5F1pDSeT8,1,ok,1,172,3282,3454,106521,0.0071337,usage_estimate,,0.0071337,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0080_gsm8k_590_solver.json,,1773654671
81,gsm8k_364,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773654672-Jep9LgYxicc7ehGB8ITk,1,ok,1,150,71,221,1818,1.7749999999999998e-05,usage_estimate,,1.7749999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0081_gsm8k_364_solver.json,,1773654682
82,humaneval_HumanEval/156,humaneval,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773654683-rI9lELUrMf84tXeh7K8q,0,syntax_error,0,174,3038,3212,145291,0.0066099999999999996,usage_estimate,,0.0066099999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0082_humaneval_HumanEval_156_solver.json,,1773654837
83,gsm8k_321,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654838-wVISjUBH8LdWs7dVwXrE,1,ok,1,167,183,350,3311,0.001082,usage_estimate,,0.001082,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0083_gsm8k_321_solver.json,,1773654849
84,gsm8k_448,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773654850-kBAX8I0er48UqUaQIeCh,1,ok,1,165,245,410,17428,3.6215e-05,usage_estimate,,3.6215e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0084_gsm8k_448_solver.json,,1773654876
85,gsm8k_927,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773654876-vt6dQHT4R4aQKcglGd2O,1,ok,1,171,176,347,14731,2.9741e-05,usage_estimate,,2.9741e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0085_gsm8k_927_solver.json,,1773654899
86,gsm8k_299,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773654899-ji0sp3lSI9VjNi1zT1q3,1,ok,1,183,286,469,3786,4.1593000000000006e-05,usage_estimate,,4.1593000000000006e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0086_gsm8k_299_solver.json,,1773654913
87,gsm8k_122,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773654913-bAOMgEzJw5Hr5Rr71wmd,1,ok,1,158,171,329,8337,2.8318000000000002e-05,usage_estimate,,2.8318000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0087_gsm8k_122_solver.json,,1773654930
88,humaneval_HumanEval/87,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773654931-I9Vjxrjt9VTRAeyOOzOG,1,ok,1,349,1230,1579,6388,0.0031797,usage_estimate,,0.0031797,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0088_humaneval_HumanEval_87_solver.json,,1773654946
89,gsm8k_402,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654946-HHk3mVlFZ0azacq1du7j,1,ok,1,153,262,415,3184,0.0007009000000000001,usage_estimate,,0.0007009000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0089_gsm8k_402_solver.json,,1773654958
90,gsm8k_153,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654959-wbpkLuWAdPAAy6W7MOso,1,ok,1,190,1027,1217,6420,0.0026245,usage_estimate,,0.0026245,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0090_gsm8k_153_solver.json,,1773654973
91,gsm8k_1236,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773654974-AeNHH3ug9tz0ybyj6FcT,1,ok,1,156,299,455,2693,0.0007943,usage_estimate,,0.0007943,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0091_gsm8k_1236_solver.json,,1773654985
92,gsm8k_319,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773654986-264tQLKgbfWqVRhQetwz,1,ok,1,201,427,628,4369,0.0023360000000000004,usage_estimate,,0.0023360000000000004,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0092_gsm8k_319_solver.json,,1773654999
93,gsm8k_92,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655000-VPmiUHsygyIJuW1cN3B9,1,ok,1,142,731,873,4614,0.0018701,usage_estimate,,0.0018701,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0093_gsm8k_92_solver.json,,1773655012
94,humaneval_HumanEval/104,humaneval,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655013-ggMUDJelYDnhB9NaeYsF,1,ok,1,226,645,871,4857,0.0034509999999999996,usage_estimate,,0.0034509999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0094_humaneval_HumanEval_104_solver.json,,1773655026
95,gsm8k_630,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655027-mzXQnVubce4fnAd7GXUx,1,ok,1,206,346,552,4523,0.001936,usage_estimate,,0.001936,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0095_gsm8k_630_solver.json,,1773655040
96,humaneval_HumanEval/98,humaneval,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655041-GcFHazNnkCuJZwUE5htc,1,ok,1,197,535,732,4387,0.002872,usage_estimate,,0.002872,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0096_humaneval_HumanEval_98_solver.json,,1773655054
97,gsm8k_400,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655055-D3dl0AlNXi8yChANrHpe,1,ok,1,133,69,202,1707,1.6343e-05,usage_estimate,,1.6343e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0097_gsm8k_400_solver.json,,1773655065
98,gsm8k_91,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655065-f6xXV5ZLLzuxLYcj5sKM,1,ok,1,176,339,515,3382,0.0018709999999999998,usage_estimate,,0.0018709999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0098_gsm8k_91_solver.json,,1773655078
99,gsm8k_61,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655079-fyDNwpbQdRy6WGz8B52A,1,ok,1,147,1133,1280,65581,0.0025020999999999997,usage_estimate,,0.0025020999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0099_gsm8k_61_solver.json,,1773655153
100,gsm8k_1030,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655153-8R2gfpm0SneVhTGfzrGR,1,ok,1,210,1227,1437,5581,0.0031305,usage_estimate,,0.0031305,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0100_gsm8k_1030_solver.json,,1773655167
101,humaneval_HumanEval/33,humaneval,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655168-1ymN1Sh8KY0n8ejuI0KV,0,syntax_error,0,223,1620,1843,58804,0.0035833499999999995,usage_estimate,,0.0035833499999999995,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0101_humaneval_HumanEval_33_solver.json,,1773655236
102,gsm8k_311,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655236-Wkt4Cs1OGkL8vG89Evj8,1,ok,1,175,289,464,3793,0.00162,usage_estimate,,0.00162,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0102_gsm8k_311_solver.json,,1773655248
103,gsm8k_1210,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655249-a0loxthbW9tU5IBSJLwK,1,ok,1,150,262,412,2347,0.0007000000000000001,usage_estimate,,0.0007000000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0103_gsm8k_1210_solver.json,,1773655259
104,gsm8k_594,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655260-sVSYILefC8qRKEu6NpWO,1,ok,1,130,1015,1145,28758,0.00224075,usage_estimate,,0.00224075,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0104_gsm8k_594_solver.json,,1773655297
105,gsm8k_914,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655298-BO6M4gJDag8k8dDEmyTx,1,ok,1,133,1209,1342,46734,0.0026592,usage_estimate,,0.0026592,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0105_gsm8k_914_solver.json,,1773655353
106,gsm8k_928,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655354-axlRL1UkQ3dvlH3sh3Rk,1,ok,1,170,1546,1716,29088,0.0034004,usage_estimate,,0.0034004,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0106_gsm8k_928_solver.json,,1773655392
107,gsm8k_656,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655392-0VfY3D7H5Ws93IG1YSLY,1,ok,1,146,341,487,3385,0.0008962999999999999,usage_estimate,,0.0008962999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0107_gsm8k_656_solver.json,,1773655404
108,humaneval_HumanEval/107,humaneval,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655405-mNB4gQWxmY3j2F7ICeEi,1,ok,1,288,98,386,4893,3.0248e-05,usage_estimate,,3.0248e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0108_humaneval_HumanEval_107_solver.json,,1773655419
109,gsm8k_579,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655419-dwPYF4wbzPspM3PlAWfe,1,ok,1,123,56,179,1919,1.4333e-05,usage_estimate,,1.4333e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0109_gsm8k_579_solver.json,,1773655430
110,gsm8k_45,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655430-6EXpzzNHhEtWwaiO1QrB,1,ok,1,191,168,359,10293,3.0360999999999996e-05,usage_estimate,,3.0360999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0110_gsm8k_45_solver.json,,1773655449
111,gsm8k_819,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655450-MCUrK5wb04sDNf3JXCdD,1,ok,1,186,290,476,4034,0.0016359999999999999,usage_estimate,,0.0016359999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0111_gsm8k_819_solver.json,,1773655463
112,gsm8k_520,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655463-c8EKCeN74wnV4W1m6nw3,1,ok,1,191,950,1141,79884,0.00212845,usage_estimate,,0.00212845,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0112_gsm8k_520_solver.json,,1773655552
113,gsm8k_1194,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655553-yRCnYL2K5X5SjZ274sZ8,1,ok,1,145,257,402,2754,0.0006860000000000001,usage_estimate,,0.0006860000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0113_gsm8k_1194_solver.json,,1773655566
114,gsm8k_913,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655566-HqeFf7yJN5VTwf28o2wr,1,ok,1,209,456,665,4055,0.002489,usage_estimate,,0.002489,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0114_gsm8k_913_solver.json,,1773655581
115,gsm8k_1309,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655581-3uB5BdRZ2UagSRGvCWuu,0,wrong_answer,1,158,152,310,10042,2.6418e-05,usage_estimate,,2.6418e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0115_gsm8k_1309_solver.json,,1773655600
116,humaneval_HumanEval/81,humaneval,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655600-wgIkH6v2XM9bli56AObM,1,ok,1,344,231,575,13345,4.7524e-05,usage_estimate,,4.7524e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0116_humaneval_HumanEval_81_solver.json,,1773655623
117,gsm8k_502,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655624-rZZvF0g5EKAD2ISbkck6,1,ok,1,210,259,469,3687,0.0015050000000000003,usage_estimate,,0.0015050000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0117_gsm8k_502_solver.json,,1773655637
118,gsm8k_288,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655638-WvgfBf8X6iwjJuF7Wwie,1,ok,1,148,676,824,4947,0.0017343999999999999,usage_estimate,,0.0017343999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0118_gsm8k_288_solver.json,,1773655652
119,gsm8k_572,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655652-lNQt6UOdOAs1rxINPBT9,1,ok,1,168,108,276,5295,2.2727999999999997e-05,usage_estimate,,2.2727999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0119_gsm8k_572_solver.json,,1773655667
120,gsm8k_401,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655667-JrOM3Bf4jWsZ48T5HVaK,1,ok,1,136,159,295,3230,2.5555999999999997e-05,usage_estimate,,2.5555999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0120_gsm8k_401_solver.json,,1773655681
121,gsm8k_1099,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655682-4Ii2iLlqArl5TXIXEJYl,1,ok,1,209,277,486,3487,0.001594,usage_estimate,,0.001594,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0121_gsm8k_1099_solver.json,,1773655694
122,gsm8k_1258,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655694-UyDQRglIZ6CgNKNj3TJt,1,ok,1,131,1281,1412,40497,0.0028131,usage_estimate,,0.0028131,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0122_gsm8k_1258_solver.json,,1773655745
123,humaneval_HumanEval/140,humaneval,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655746-jrDoLW7o8KV8lkSZvrgz,1,ok,1,180,1242,1422,37899,0.0027513,usage_estimate,,0.0027513,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0123_humaneval_HumanEval_140_solver.json,,1773655793
124,gsm8k_163,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655794-1aVEHFtjexRZUxdHb0Ss,1,ok,1,195,352,547,5274,0.0019549999999999997,usage_estimate,,0.0019549999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0124_gsm8k_163_solver.json,,1773655807
125,humaneval_HumanEval/99,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773655808-PmwTXB75vXdpgoDxeATW,1,ok,1,239,1157,1396,6043,0.0029642,usage_estimate,,0.0029642,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0125_humaneval_HumanEval_99_solver.json,,1773655823
126,gsm8k_305,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655824-ket3xyzQEZDAsCT8kjmP,1,ok,1,116,283,399,2920,0.0007423,usage_estimate,,0.0007423,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0126_gsm8k_305_solver.json,,1773655835
127,gsm8k_705,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655836-Tpq42rrVgTa8C5P3O0zE,1,ok,1,127,446,573,16565,0.00101605,usage_estimate,,0.00101605,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0127_gsm8k_705_solver.json,,1773655862
128,gsm8k_6,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655862-1A2NnvtEeBMxfvxVBMyt,1,ok,1,133,445,578,19720,0.0010165999999999999,usage_estimate,,0.0010165999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0128_gsm8k_6_solver.json,,1773655890
129,gsm8k_922,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773655892-bxAsDfWpHBhoWpFVwjSY,1,ok,1,127,396,523,3835,0.0010280999999999999,usage_estimate,,0.0010280999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0129_gsm8k_922_solver.json,,1773655905
130,gsm8k_989,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655905-kFNh8xcX6M1rEGulwCR6,1,ok,1,133,185,318,9032,2.7943e-05,usage_estimate,,2.7943e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0130_gsm8k_989_solver.json,,1773655923
131,humaneval_HumanEval/122,humaneval,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655923-Qq21E7nbJFSrB9lSmYEH,1,ok,1,211,41,252,2854,1.9081e-05,usage_estimate,,1.9081e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0131_humaneval_HumanEval_122_solver.json,,1773655935
132,gsm8k_603,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773655936-XmWXCVADYouxa64zooFl,1,ok,1,159,208,367,4644,3.2089e-05,usage_estimate,,3.2089e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0132_gsm8k_603_solver.json,,1773655949
133,gsm8k_990,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773655950-Z3ia9gtVA5dQenVO97jC,1,ok,1,231,398,629,4170,0.002221,usage_estimate,,0.002221,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0133_gsm8k_990_solver.json,,1773655963
134,gsm8k_1226,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773655963-hCgQCATkRraeZ9QHS73m,1,ok,1,156,1157,1313,77962,0.0025577499999999997,usage_estimate,,0.0025577499999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0134_gsm8k_1226_solver.json,,1773656050
135,humaneval_HumanEval/160,humaneval,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773656051-R2zWp33oI5OmLtnZUSZn,1,ok,1,276,3124,3400,34531,0.006840799999999999,usage_estimate,,0.006840799999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0135_humaneval_HumanEval_160_solver.json,,1773656095
136,humaneval_HumanEval/162,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773656095-phLvzQYGxzfAJIOzhoGG,1,ok,1,164,284,448,2208,0.0007592,usage_estimate,,0.0007592,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0136_humaneval_HumanEval_162_solver.json,,1773656106
